id,term,tf,total,
430,蔡邕,2,1619,
430,许多,2,1619,
430,普遍,2,1619,
430,先生,2,1619,
430,自愿,2,1619,
430,诏狱,2,1619,
430,显得,2,1619,
430,陛下,2,1619,
430,最终,2,1619,
430,忠实,2,1619,
430,出现,2,1619,
430,新版,2,1619,
430,什么样,2,1619,
430,不敢,2,1619,
430,老幼,2,1619,
430,拒绝,2,1619,
430,指出,2,1619,
430,万死不辞,2,1619,
430,一声,2,1619,
430,不是,2,1619,
430,国舅,2,1619,
430,至今,2,1619,
431,后来,2,365,
431,书中,2,365,
431,如此,2,365,
431,典韦,2,365,
431,其实,2,365,
431,不想,2,365,
431,荆州,2,365,
431,孙权,2,365,
431,兄弟,2,365,
431,还有,2,365,
431,政治,2,365,
431,而且,2,365,
431,为了,2,365,
431,屠夫,2,365,
431,只是,2,365,
431,司马懿,2,365,
431,知道,2,365,
431,以至于,2,365,
431,儿女情长,2,365,
432,行动,2,572,
432,天下人,2,572,
432,精彩,2,572,
432,大事,2,572,
432,地被,2,572,
432,一段,2,572,
432,小说,2,572,
432,94,2,572,
432,三国志,2,572,
432,可能,2,572,
432,然而,2,572,
432,投降,2,572,
432,游说,2,572,
432,这样,2,572,
432,自己,2,572,
432,史书,2,572,
432,史实,2,572,
432,演义,2,572,
432,色彩,2,572,
432,事实,2,572,
432,还有,2,572,
432,军法,2,572,
432,没有,2,572,
433,刘备,2,610,
433,这样,2,610,
433,如果,2,610,
433,印象,2,610,
433,好友,2,610,
433,孔明,2,610,
433,表现,2,610,
433,孝子,2,610,
433,陵母,2,610,
433,看到,2,610,
433,剧本,2,610,
433,但是,2,610,
433,天下,2,610,
433,那个,2,610,
433,人们,2,610,
433,徐元直,2,610,
433,翟万臣,2,610,
433,后来,2,610,
433,人物,2,610,
433,电视剧,2,610,
433,作为,2,610,
433,自己,2,610,
433,可惜,2,610,
433,94,2,610,
433,没有,2,610,
433,一次,2,610,
433,一个,2,610,
434,孔子,2,1417,
434,不宜,2,1417,
434,刘禅,2,1417,
434,主簿,2,1417,
434,立传,2,1417,
434,演义,2,1417,
434,不过,2,1417,
434,保留,2,1417,
434,汉中,2,1417,
434,将士,2,1417,
434,国家,2,1417,
434,庶人,2,1417,
434,感觉,2,1417,
434,不必,2,1417,
434,开始,2,1417,
434,描述,2,1417,
434,魏国,2,1417,
434,一切,2,1417,
434,深受,2,1417,
434,结局,2,1417,
434,晋书,2,1417,
434,演绎,2,1417,
434,一党,2,1417,
434,华阳国志,2,1417,
434,永和,2,1417,
434,大功,2,1417,
434,影响,2,1417,
434,为蛇画足,2,1417,
434,视为,2,1417,
434,精神,2,1417,
434,投降,2,1417,
434,今天,2,1417,
434,诸葛亮,2,1417,
434,三分,2,1417,
434,还有,2,1417,
434,怎样,2,1417,
434,不知,2,1417,
434,老姜,2,1417,
434,杀会,2,1417,
434,显然,2,1417,
434,成都,2,1417,
434,大人,2,1417,
434,质疑,2,1417,
434,王经,2,1417,
434,一次次,2,1417,
434,整个,2,1417,
434,郡守,2,1417,
434,故吏,2,1417,
434,当时,2,1417,
435,什么,2,562,
435,翻身,2,562,
435,如梦初觉,2,562,
435,诸葛,2,562,
435,终于,2,562,
435,献计,2,562,
435,童子,2,562,
435,关羽,2,562,
435,荀彧,2,562,
435,愕然,2,562,
435,长坂,2,562,
435,鼎立,2,562,
435,生动,2,562,
435,先生,2,562,
435,百万,2,562,
435,以手加额,2,562,
435,曹公,2,562,
435,欲报,2,562,
435,大声,2,562,
435,军中,2,562,
435,开冻,2,562,
435,真是,2,562,
436,仁德,2,334,
436,自哀,2,334,
436,兴衰,2,334,
436,汉中,2,334,
436,张苞,2,334,
436,刘备,2,334,
436,天下,2,334,
436,读者,2,334,
436,一代,2,334,
436,关羽,2,334,
436,世事,2,334,
436,昔日,2,334,
436,一路,2,334,
436,赵云,2,334,
436,不宜,2,334,
436,名将,2,334,
436,张飞,2,334,
436,蜀灭,2,334,
436,关兴,2,334,
437,羽扇,2,2469,
437,国力,2,2469,
437,声势,2,2469,
437,担心,2,2469,
437,二十八岁,2,2469,
437,具备,2,2469,
437,天下人,2,2469,
437,年纪,2,2469,
437,改变,2,2469,
437,天才,2,2469,
437,有关,2,2469,
437,某种,2,2469,
437,两家,2,2469,
437,事业,2,2469,
437,不可,2,2469,
437,一句,2,2469,
437,总会,2,2469,
437,注意,2,2469,
437,何其相似,2,2469,
437,时候,2,2469,
437,中原,2,2469,
437,效忠,2,2469,
437,脸上,2,2469,
437,往事,2,2469,
437,计划,2,2469,
437,经历,2,2469,
437,收取,2,2469,
437,非常,2,2469,
437,之下,2,2469,
437,只不过,2,2469,
437,火炉,2,2469,
437,无能,2,2469,
437,一次,2,2469,
437,一年,2,2469,
437,增加,2,2469,
437,收留,2,2469,
437,走进,2,2469,
437,这是,2,2469,
437,姿势,2,2469,
437,还要,2,2469,
437,了解,2,2469,
437,基地,2,2469,
437,所有人,2,2469,
437,并且,2,2469,
437,说话,2,2469,
437,如何,2,2469,
437,拜访,2,2469,
437,便宜,2,2469,
437,武器,2,2469,
437,相助,2,2469,
437,控制,2,2469,
437,入西,2,2469,
437,发出,2,2469,
437,警告,2,2469,
437,这些,2,2469,
437,五斗,2,2469,
437,发现,2,2469,
437,战略,2,2469,
437,喜欢,2,2469,
437,惧意,2,2469,
437,刚刚,2,2469,
437,本人,2,2469,
437,身边,2,2469,
437,竟然,2,2469,
437,目前,2,2469,
437,逃出,2,2469,
437,皇叔,2,2469,
437,状态,2,2469,
437,情况,2,2469,
437,孩子,2,2469,
437,紧张,2,2469,
437,自信,2,2469,
437,忍不住,2,2469,
437,教主,2,2469,
437,更衣,2,2469,
437,霸业,2,2469,
437,丞相,2,2469,
437,坚守,2,2469,
437,妃子,2,2469,
437,徐晃,2,2469,
437,几乎,2,2469,
437,足以,2,2469,
437,势力,2,2469,
437,吞并,2,2469,
437,思路,2,2469,
437,简单,2,2469,
437,这两块,2,2469,
437,问题,2,2469,
437,告诉,2,2469,
437,为了,2,2469,
437,进攻,2,2469,
437,过程,2,2469,
437,恢复,2,2469,
437,风格,2,2469,
437,手中,2,2469,
437,张辽,2,2469,
437,扇子,2,2469,
437,对手,2,2469,
437,突然,2,2469,
437,无法,2,2469,
437,绝无,2,2469,
437,年轻,2,2469,
437,北进,2,2469,
437,一丝,2,2469,
437,绰号,2,2469,
437,称呼,2,2469,
437,郭嘉,2,2469,
437,亲自,2,2469,
437,命令,2,2469,
437,司马,2,2469,
437,不在乎,2,2469,
437,宗教,2,2469,
437,相当,2,2469,
437,看不出,2,2469,
437,绝不能,2,2469,
437,封锁,2,2469,
437,武力,2,2469,
437,曹仁,2,2469,
437,要么,2,2469,
437,东面,2,2469,
437,一阵,2,2469,
437,攻打,2,2469,
437,猜忌,2,2469,
437,吕布,2,2469,
437,平生,2,2469,
437,汉室,2,2469,
437,最高,2,2469,
437,复杂,2,2469,
437,第二,2,2469,
437,要求,2,2469,
437,别人,2,2469,
437,任务,2,2469,
437,三分,2,2469,
437,西凉,2,2469,
437,四个,2,2469,
437,头脑,2,2469,
437,手书,2,2469,
437,回答,2,2469,
437,部下,2,2469,
437,满足,2,2469,
438,0.9,2,5467,
438,进住,2,5467,
438,受刑,2,5467,
438,临阵,2,5467,
438,最大,2,5467,
438,重头戏,2,5467,
438,叙述,2,5467,
438,他人,2,5467,
438,京见,2,5467,
438,人才,2,5467,
438,12,2,5467,
438,无可非议,2,5467,
438,一面,2,5467,
438,120,2,5467,
438,不足以,2,5467,
438,陈寿,2,5467,
438,疾病,2,5467,
438,效果,2,5467,
438,经过,2,5467,
438,汉相,2,5467,
438,谋害,2,5467,
438,如能,2,5467,
438,不仅,2,5467,
438,周郎,2,5467,
438,编年史,2,5467,
438,太守,2,5467,
438,时耶,2,5467,
438,东南风,2,5467,
438,壮举,2,5467,
438,无瑕,2,5467,
438,勃然大怒,2,5467,
438,壮烈,2,5467,
438,人们,2,5467,
438,智算,2,5467,
438,不可,2,5467,
438,行刑,2,5467,
438,千里,2,5467,
438,情节,2,5467,
438,仁兄,2,5467,
438,以外,2,5467,
438,前半部,2,5467,
438,目的,2,5467,
438,前后,2,5467,
438,公子,2,5467,
438,大叫,2,5467,
438,什么,2,5467,
438,精兵,2,5467,
438,伏兵,2,5467,
438,哪里,2,5467,
438,扣人心弦,2,5467,
438,开解,2,5467,
438,例如,2,5467,
438,每出,2,5467,
438,一时,2,5467,
438,资治通鉴,2,5467,
438,详载,2,5467,
438,出于,2,5467,
438,子敬,2,5467,
438,章学诚,2,5467,
438,最终,2,5467,
438,白帝城,2,5467,
438,逊色,2,5467,
438,神化,2,5467,
438,大人,2,5467,
438,雅量高致,2,5467,
438,至死,2,5467,
438,孙坚,2,5467,
438,远涉,2,5467,
438,信者,2,5467,
438,至于,2,5467,
438,讨贼,2,5467,
438,美女,2,5467,
438,董卓,2,5467,
438,兼而有之,2,5467,
438,大喜过望,2,5467,
438,只能,2,5467,
438,败退,2,5467,
438,先后,2,5467,
438,处世,2,5467,
438,文丑,2,5467,
438,祭天,2,5467,
438,一小,2,5467,
438,运粮,2,5467,
438,陆逊,2,5467,
438,三陪,2,5467,
438,改成,2,5467,
438,大致,2,5467,
438,国以,2,5467,
438,创造,2,5467,
438,半晌,2,5467,
438,发火,2,5467,
438,忠诚,2,5467,
438,不少,2,5467,
438,病逝,2,5467,
438,不失为,2,5467,
438,沮君,2,5467,
438,在历史上,2,5467,
438,西游记,2,5467,
438,不下,2,5467,
438,一言,2,5467,
438,方式,2,5467,
438,说客,2,5467,
438,地利,2,5467,
438,文学艺术,2,5467,
438,误杀,2,5467,
438,杀害,2,5467,
438,所出,2,5467,
438,文中,2,5467,
438,所间,2,5467,
438,胜利,2,5467,
438,利用,2,5467,
438,之下,2,5467,
438,隆中,2,5467,
438,问世,2,5467,
438,营中,2,5467,
438,典型,2,5467,
438,80,2,5467,
438,不易,2,5467,
438,809,2,5467,
438,北方,2,5467,
438,高见,2,5467,
438,900,2,5467,
438,读者,2,5467,
438,北军,2,5467,
438,屈死,2,5467,
438,问题,2,5467,
438,备战,2,5467,
438,曲折,2,5467,
438,结论,2,5467,
438,这些,2,5467,
438,杜撰,2,5467,
438,要害,2,5467,
438,度量,2,5467,
438,容其众,2,5467,
438,当时,2,5467,
438,笔下,2,5467,
438,干曰,2,5467,
438,司马懿,2,5467,
438,所用,2,5467,
438,最多,2,5467,
438,但是,2,5467,
438,红楼梦,2,5467,
438,关羽,2,5467,
438,天下,2,5467,
438,全部,2,5467,
438,毕竟,2,5467,
438,基本,2,5467,
438,简略,2,5467,
438,士也,2,5467,
438,全面,2,5467,
438,三年,2,5467,
438,gt,2,5467,
438,就要,2,5467,
438,不敢,2,5467,
438,居多,2,5467,
438,周公瑾,2,5467,
438,难弟,2,5467,
438,第四十一回,2,5467,
438,打算,2,5467,
438,程度,2,5467,
438,于禁,2,5467,
438,老百姓,2,5467,
438,lt,2,5467,
438,一番,2,5467,
438,一旦,2,5467,
438,持久,2,5467,
438,疆场,2,5467,
438,长叹,2,5467,
438,外人,2,5467,
438,才能,2,5467,
438,八回,2,5467,
438,大臣,2,5467,
438,流传,2,5467,
438,移花接木,2,5467,
438,击中,2,5467,
438,两例,2,5467,
438,四大,2,5467,
438,明白,2,5467,
438,战役,2,5467,
438,六分,2,5467,
438,一笔,2,5467,
438,五万,2,5467,
438,程普,2,5467,
438,何在,2,5467,
438,两书中,2,5467,
438,事件,2,5467,
438,无法,2,5467,
438,老贼,2,5467,
438,然观,2,5467,
438,点头,2,5467,
438,一件,2,5467,
438,苍梧,2,5467,
438,足下,2,5467,
438,第三十七回,2,5467,
438,足以,2,5467,
438,列出,2,5467,
438,大船,2,5467,
438,数字,2,5467,
438,折兵,2,5467,
438,然后,2,5467,
438,中间,2,5467,
438,引用,2,5467,
438,绝不,2,5467,
438,无情地,2,5467,
438,仅举,2,5467,
438,言辞,2,5467,
438,同辈,2,5467,
438,几分,2,5467,
438,大举,2,5467,
438,率众,2,5467,
438,殡殓,2,5467,
438,丈夫,2,5467,
438,江湖,2,5467,
438,马谡,2,5467,
438,详细,2,5467,
438,厚礼,2,5467,
438,何不,2,5467,
438,这么,2,5467,
438,二人,2,5467,
438,高明,2,5467,
438,借东风,2,5467,
438,此论,2,5467,
438,引颈,2,5467,
438,最近,2,5467,
438,第五十回,2,5467,
438,第四十六回,2,5467,
438,部将,2,5467,
438,人名,2,5467,
438,三日,2,5467,
438,差别,2,5467,
438,显圣,2,5467,
438,今日,2,5467,
438,枭雄,2,5467,
438,丞相,2,5467,
438,三万人,2,5467,
438,地点,2,5467,
438,一环,2,5467,
438,南岸,2,5467,
438,其秋悉,2,5467,
438,某人,2,5467,
438,家喻户晓,2,5467,
438,义释,2,5467,
438,立论,2,5467,
438,第八十八回,2,5467,
438,因为,2,5467,
438,一样,2,5467,
438,馊主意,2,5467,
438,巴丘,2,5467,
438,显灵,2,5467,
438,船舰,2,5467,
438,何生亮,2,5467,
438,一发,2,5467,
438,没能,2,5467,
438,最先,2,5467,
438,人品,2,5467,
438,左右,2,5467,
438,著名,2,5467,
438,程远志,2,5467,
438,第九十回,2,5467,
438,苦肉计,2,5467,
438,隆中对,2,5467,
438,相信,2,5467,
438,首尾相接,2,5467,
438,富饶,2,5467,
438,水浒,2,5467,
438,明确,2,5467,
438,发现,2,5467,
438,讲武,2,5467,
438,裴松之,2,5467,
438,如果,2,5467,
438,长使英雄泪满襟,2,5467,
438,害得,2,5467,
438,何其,2,5467,
438,来个,2,5467,
438,第四十五回,2,5467,
438,仅为,2,5467,
438,一着,2,5467,
438,地少,2,5467,
438,相差,2,5467,
438,杀人,2,5467,
438,七纵,2,5467,
438,奸雄,2,5467,
438,一家,2,5467,
438,回顾,2,5467,
438,战士,2,5467,
438,此天,2,5467,
438,小肚鸡肠,2,5467,
438,四分,2,5467,
438,各种,2,5467,
438,容易,2,5467,
438,后患,2,5467,
438,出师未捷身先死,2,5467,
438,仅次于,2,5467,
438,脸上,2,5467,
438,结局,2,5467,
438,江东,2,5467,
438,真假,2,5467,
438,南郡,2,5467,
438,特别,2,5467,
438,裴注,2,5467,
438,名字,2,5467,
438,一节,2,5467,
438,草堂,2,5467,
438,区区,2,5467,
438,第四十回,2,5467,
438,后面,2,5467,
438,仅仅,2,5467,
438,更少,2,5467,
438,忘记,2,5467,
438,三江口,2,5467,
438,一计,2,5467,
438,失街亭,2,5467,
439,也许,2,154,
439,就是,2,154,
439,利用,2,154,
439,鲁肃,2,154,
439,知道,2,154,
439,坚定,2,154,
44,许褚,2,839,
44,真正,2,839,
44,为了,2,839,
44,功力,2,839,
44,成功,2,839,
44,喜欢,2,839,
44,蜀国,2,839,
44,这个,2,839,
44,多少,2,839,
44,开始,2,839,
44,不要,2,839,
44,一次,2,839,
44,关羽,2,839,
44,后面,2,839,
44,因为,2,839,
44,郭嘉,2,839,
44,儿子,2,839,
44,劫营,2,839,
44,还好,2,839,
44,各国,2,839,
44,一部,2,839,
44,有意思,2,839,
44,朋友,2,839,
44,江山,2,839,
44,觉得,2,839,
44,语言,2,839,
44,君主,2,839,
44,现在,2,839,
44,描写,2,839,
44,黄忠,2,839,
44,最为,2,839,
44,教育,2,839,
44,红楼,2,839,
44,天下,2,839,
44,知道,2,839,
44,政治,2,839,
44,来说,2,839,
44,沧桑感,2,839,
44,打仗,2,839,
44,而且,2,839,
44,这里,2,839,
44,厉害,2,839,
44,邓艾,2,839,
44,刚愎自用,2,839,
44,不然,2,839,
44,已知,2,839,
44,不能,2,839,
44,战略,2,839,
44,因其,2,839,
44,他们,2,839,
44,大哥,2,839,
44,不到,2,839,
44,所谓,2,839,
44,军事,2,839,
440,再次,2,874,
440,不同,2,874,
440,很大,2,874,
440,天子,2,874,
440,社会,2,874,
440,手法,2,874,
440,毕竟,2,874,
440,长叹,2,874,
440,其实,2,874,
440,真是,2,874,
440,五六年,2,874,
440,至于,2,874,
440,帮助,2,874,
440,耳朵,2,874,
440,28,2,874,
440,八尺,2,874,
440,大义,2,874,
440,长得,2,874,
440,后来,2,874,
440,专好,2,874,
440,可见,2,874,
440,长相,2,874,
440,一大,2,874,
440,汽车,2,874,
440,85,2,874,
440,天下,2,874,
440,脸色,2,874,
440,不过,2,874,
440,卖酒,2,874,
440,竟然,2,874,
440,的话,2,874,
440,朋友,2,874,
440,特点,2,874,
440,家贫,2,874,
440,确实,2,874,
440,不但,2,874,
440,眼睛,2,874,
440,说明,2,874,
440,公孙瓒,2,874,
440,卧蚕眉,2,874,
440,之后,2,874,
440,描写,2,874,
440,同样,2,874,
440,大志,2,874,
440,主角,2,874,
440,其人曰,2,874,
440,其人,2,874,
440,这样,2,874,
440,二尺,2,874,
440,知道,2,874,
440,车盖,2,874,
440,豪杰,2,874,
440,大灯,2,874,
440,结交,2,874,
440,马上,2,874,
440,至少,2,874,
440,来看,2,874,
440,九尺,2,874,
440,涂脂,2,874,
440,姓名,2,874,
440,然后,2,874,
440,想法,2,874,
440,光环,2,874,
440,一定,2,874,
441,我们,2,263,
441,谋略,2,263,
441,当作,2,263,
441,一样,2,263,
441,开始,2,263,
441,学习,2,263,
441,尊重,2,263,
441,意思,2,263,
441,小说,2,263,
441,改动,2,263,
441,政治,2,263,
441,一种,2,263,
441,对于,2,263,
441,不是,2,263,
441,但是,2,263,
441,没有,2,263,
441,应该,2,263,
441,总之,2,263,
441,怎么,2,263,
441,无数,2,263,
441,一本,2,263,
441,如同,2,263,
441,本身,2,263,
441,时代,2,263,
441,解读,2,263,
441,这是,2,263,
442,没有,2,571,
442,曹操,2,571,
442,如果,2,571,
442,只是,2,571,
442,个人,2,571,
442,不是,2,571,
442,结局,2,571,
442,但是,2,571,
442,心计,2,571,
442,人们,2,571,
442,善良,2,571,
442,便是,2,571,
442,最后,2,571,
442,描绘,2,571,
442,尽管,2,571,
442,作为,2,571,
442,也有,2,571,
442,后来,2,571,
442,系列,2,571,
442,那样,2,571,
442,美好,2,571,
442,英雄豪杰,2,571,
442,就算,2,571,
442,宠爱,2,571,
442,不然,2,571,
442,身份,2,571,
442,不堪,2,571,
442,再有,2,571,
442,关于,2,571,
442,缠绵悱恻,2,571,
442,聪颖,2,571,
442,枭雄,2,571,
442,她们,2,571,
442,而且,2,571,
442,心机,2,571,
442,就是,2,571,
442,描述,2,571,
443,祸水,2,624,
443,没有,2,624,
443,年过半百,2,624,
443,得到,2,624,
443,对于,2,624,
443,或是,2,624,
443,温柔,2,624,
443,结局,2,624,
443,不再,2,624,
443,叫做,2,624,
443,亡国,2,624,
443,英姿飒爽,2,624,
443,于是,2,624,
443,孙坚,2,624,
443,心里,2,624,
443,那个,2,624,
443,只是,2,624,
443,不见,2,624,
443,夫人,2,624,
443,写道,2,624,
443,吴夫人,2,624,
443,接受,2,624,
443,悲哀,2,624,
443,惆怅,2,624,
444,毫无,2,692,
444,两人,2,692,
444,认为,2,692,
444,曹操,2,692,
444,因为,2,692,
444,要是,2,692,
444,虽然,2,692,
444,的确,2,692,
444,对于,2,692,
444,至少,2,692,
444,完全,2,692,
444,卧龙,2,692,
444,建立,2,692,
444,知道,2,692,
444,多年,2,692,
444,不想,2,692,
444,早就,2,692,
444,讨厌,2,692,
444,不至于,2,692,
444,诸葛亮,2,692,
444,怎会,2,692,
444,就算,2,692,
444,地下,2,692,
444,为了,2,692,
444,这个,2,692,
444,这种,2,692,
444,一定,2,692,
444,他弟,2,692,
444,谋士,2,692,
444,好感,2,692,
444,天下,2,692,
445,不到,2,937,
445,劫营,2,937,
445,语言,2,937,
445,多少,2,937,
445,后面,2,937,
445,开始,2,937,
445,蜀国,2,937,
445,真正,2,937,
445,不要,2,937,
445,才能,2,937,
445,知道,2,937,
445,那些,2,937,
445,描写,2,937,
445,成功,2,937,
445,如果,2,937,
445,江山,2,937,
445,喜欢,2,937,
445,因为,2,937,
445,感悟,2,937,
445,刚愎自用,2,937,
445,所谓,2,937,
445,现在,2,937,
445,这个,2,937,
445,一次,2,937,
445,小说,2,937,
445,儿子,2,937,
445,浪花,2,937,
445,来说,2,937,
445,淘尽,2,937,
445,兵马,2,937,
445,大哥,2,937,
445,已知,2,937,
445,许褚,2,937,
445,不错,2,937,
445,不同,2,937,
445,每次,2,937,
445,不然,2,937,
445,打仗,2,937,
445,有意思,2,937,
445,军事,2,937,
445,功力,2,937,
445,觉得,2,937,
445,其中,2,937,
445,永远,2,937,
445,郭嘉,2,937,
445,政治,2,937,
445,人物,2,937,
445,胜利,2,937,
445,最为,2,937,
445,天下,2,937,
445,还好,2,937,
445,君主,2,937,
445,而且,2,937,
445,教育,2,937,
445,一部,2,937,
445,战略,2,937,
445,因其,2,937,
445,交战,2,937,
445,红楼,2,937,
445,读完,2,937,
445,两军,2,937,
445,黄忠,2,937,
445,沧桑感,2,937,
445,这里,2,937,
445,各种,2,937,
445,他们,2,937,
445,各国,2,937,
445,关羽,2,937,
445,为了,2,937,
445,邓艾,2,937,
446,一个,2,182,
446,比较,2,182,
446,自己,2,182,
446,阅读,2,182,
446,地上,2,182,
447,故事,2,650,
447,就是,2,650,
447,诗云,2,650,
447,一些,2,650,
447,作者,2,650,
447,因为,2,650,
447,一处,2,650,
447,有人,2,650,
447,刘义庆,2,650,
447,死后,2,650,
447,明儿,2,650,
447,资料,2,650,
447,将军,2,650,
447,南朝,2,650,
447,演义,2,650,
448,徐氏乃,2,2195,
448,9,2,2195,
448,伪装成,2,2195,
448,司马懿,2,2195,
448,不了,2,2195,
448,血流,2,2195,
448,怎么,2,2195,
448,外科手术,2,2195,
448,师大,2,2195,
448,20,2,2195,
448,砍死,2,2195,
448,请救兵,2,2195,
448,完全,2,2195,
448,虎卫,2,2195,
448,姜叙,2,2195,
448,翻身,2,2195,
448,以后,2,2195,
448,二贼,2,2195,
448,33,2,2195,
448,正常,2,2195,
448,接应,2,2195,
448,权曰,2,2195,
448,例如,2,2195,
448,肯定,2,2195,
448,当时,2,2195,
448,尤其,2,2195,
448,何在,2,2195,
448,古代,2,2195,
448,徐氏美,2,2195,
448,难当,2,2195,
448,太难,2,2195,
448,16,2,2195,
448,效果,2,2195,
448,背叛,2,2195,
448,秘密,2,2195,
448,原因,2,2195,
448,持刀,2,2195,
448,谋杀,2,2195,
448,为何,2,2195,
448,5,2,2195,
448,喜欢,2,2195,
448,2014.02.10,2,2195,
448,前来,2,2195,
448,兄弟,2,2195,
448,之前,2,2195,
448,不见,2,2195,
448,桃园,2,2195,
448,结果,2,2195,
448,医学,2,2195,
448,使得,2,2195,
448,将领,2,2195,
448,不时,2,2195,
448,拒绝,2,2195,
448,心如,2,2195,
448,黑瘤,2,2195,
448,一个,2,2195,
448,为什么,2,2195,
448,因为,2,2195,
448,出来,2,2195,
448,读书,2,2195,
448,重围,2,2195,
448,魏国,2,2195,
448,手指,2,2195,
448,23,2,2195,
448,不同,2,2195,
448,刚刚,2,2195,
448,陈武,2,2195,
448,老公,2,2195,
448,不可,2,2195,
448,归罪,2,2195,
448,密室,2,2195,
448,可能,2,2195,
448,军心,2,2195,
448,兵马,2,2195,
